ts_code,trade_date,company_name,name,industry_id,industry_name,ret_20d,rs_market_20d,momentum_rank_in_industry,liquidity_rank_in_industry,pe_ttm,pb,total_mv,peer_score
600028.SH,20230322,中国石化,中国石化,IND_石油加工,石油加工,0.21290322580645138,0.25544387803311597,1.0,1.0,9.9479,0.8676,67621573.9123,0.9911915367483297
600028.SH,20230323,中国石化,中国石化,IND_石油加工,石油加工,0.22580645161290325,0.2615299719496996,1.0,1.0,10.0537,0.8769,68340952.3582,0.9915033407572383
600028.SH,20230324,中国石化,中国石化,IND_石油加工,石油加工,0.1922246220302375,0.2194666908718106,1.0,1.0,9.7362,0.8492,66182817.0206,0.9886018312298936
600028.SH,20230327,中国石化,中国石化,IND_石油加工,石油加工,0.16052060737527096,0.19134797139770687,1.0,1.0,9.6746,0.8165,64144578.0906,0.9858129175946548
600028.SH,20230328,中国石化,中国石化,IND_石油加工,石油加工,0.19313304721030033,0.2290889981107006,1.0,1.0,10.0544,0.8486,66662402.6512,0.9894506310319229
600028.SH,20230329,中国石化,中国石化,IND_石油加工,石油加工,0.15157894736842104,0.2011261251768346,1.0,1.0,9.8916,0.8348,65583334.9824,0.9869042316258352
600028.SH,20230330,中国石化,中国石化,IND_石油加工,石油加工,0.15463917525773185,0.19251989762905752,1.0,1.0,10.1267,0.8547,67141988.2818,0.9859688195991092
600028.SH,20230331,中国石化,中国石化,IND_石油加工,石油加工,0.11952191235059795,0.16010143277654454,1.0,1.0,10.1629,0.8577,67381781.0971,0.9813004206879485
600028.SH,20230403,中国石化,中国石化,IND_石油加工,石油加工,0.09019607843137267,0.1187723838874416,1.0,1.0,10.0544,0.8486,66662402.6512,0.9699109131403119
600028.SH,20230404,中国石化,中国石化,IND_石油加工,石油加工,0.10076045627376429,0.11449008843330488,1.0,1.0,10.4703,0.8837,69420020.027,0.9679707993071023
600028.SH,20230406,中国石化,中国石化,IND_石油加工,石油加工,0.09416195856873832,0.10362909717885294,1.0,1.0,10.5064,0.8867,69659812.8423,0.9626528087107151
600028.SH,20230407,中国石化,中国石化,IND_石油加工,石油加工,0.0753295668549907,0.07045712560338147,1.0,1.0,10.3256,0.8715,68460848.7659,0.9368770106409305
600028.SH,20230410,中国石化,中国石化,IND_石油加工,石油加工,0.13051823416506703,0.11211446364424349,1.0,1.0,10.6511,0.8989,70618984.1035,0.9669401138332097
600028.SH,20230411,中国石化,中国石化,IND_石油加工,石油加工,0.08499095840867987,0.07898289801253977,1.0,1.0,10.85,0.9157,71937844.5876,0.945018559762435
600028.SH,20230412,中国石化,中国石化,IND_石油加工,石油加工,0.11594202898550732,0.1081332170940894,1.0,1.0,11.1394,0.9402,73856187.1099,0.9649307102202425
600028.SH,20230413,中国石化,中国石化,IND_石油加工,石油加工,0.0976491862567812,0.08948243619338414,1.0,1.0,10.9766,0.9264,72777119.4411,0.9531947537738183
600028.SH,20230414,中国石化,中国石化,IND_石油加工,石油加工,0.11926605504587151,0.09784486279776261,1.0,1.0,11.0309,0.931,73136808.6641,0.9589804503835684
600028.SH,20230417,中国石化,中国石化,IND_石油加工,石油加工,0.11795774647887325,0.07824715779126801,1.0,1.0,11.4829,0.9692,76134218.8552,0.9443256619648602
600028.SH,20230418,中国石化,中国石化,IND_石油加工,石油加工,0.1183745583038871,0.06957227470825966,1.0,1.0,11.4468,0.9661,75894426.0399,0.9358809700569166
600028.SH,20230419,中国石化,中国石化,IND_石油加工,石油加工,0.12746858168761221,0.09820289341523547,1.0,1.0,11.3564,0.9585,75294944.0017,0.9592229646127197
600028.SH,20230420,中国石化,中国石化,IND_石油加工,石油加工,0.12411347517730498,0.10400308098025457,1.0,1.0,11.4649,0.9676,76014322.4476,0.9627913882702301
600028.SH,20230421,中国石化,中国石化,IND_石油加工,石油加工,0.0964912280701753,0.10190894733705635,1.0,1.0,11.3021,0.9539,74935254.7788,0.9616048007918832
600028.SH,20230424,中国石化,中国石化,IND_石油加工,石油加工,0.14492753623188426,0.15804587821173177,1.0,1.0,11.4287,0.9646,75774529.6323,0.9807980697847067
600028.SH,20230425,中国石化,中国石化,IND_石油加工,石油加工,0.22056074766355138,0.2282853367771619,1.0,1.0,11.8084,0.9966,78292354.1928,0.9893380351398169
600028.SH,20230426,中国石化,中国石化,IND_石油加工,石油加工,0.17086330935251803,0.17873078325869685,1.0,1.0,11.7723,0.9936,78052561.3775,0.9843838158871567
600028.SH,20230427,中国石化,中国石化,IND_石油加工,石油加工,0.20475319926873858,0.19931094322885667,1.0,1.0,11.9169,1.0058,79011732.6387,0.9866877010640931
600028.SH,20230428,中国石化,中国石化,IND_石油加工,石油加工,0.1982142857142859,0.1931303807891558,1.0,1.0,12.61,0.997,80450489.5305,0.9860467706013363
600028.SH,20230504,中国石化,中国石化,IND_石油加工,石油加工,0.19395017793594294,0.18239036266428021,1.0,1.0,12.61,0.997,80450489.5305,0.9849034892353378
600028.SH,20230505,中国石化,中国石化,IND_石油加工,石油加工,0.18525179856115104,0.17795546711908683,1.0,1.0,12.3845,0.9791,79011732.6387,0.9842192526602326
600028.SH,20230508,中国石化,中国石化,IND_石油加工,石油加工,0.1899827288428324,0.17338815770268545,1.0,1.0,12.9483,1.0237,82608624.8681,0.9835869834199455
600028.SH,20230509,中国石化,中国石化,IND_石油加工,石油加工,0.17211703958691915,0.15805743564492558,1.0,1.0,12.7979,1.0118,81649453.6069,0.9808067310071764
600028.SH,20230510,中国石化,中国石化,IND_石油加工,石油加工,0.13309982486865146,0.13718029560275036,1.0,1.0,12.159,0.9613,77572975.747,0.9759304627567433
600028.SH,20230511,中国石化,中国石化,IND_石油加工,石油加工,0.07470288624787802,0.08172252930015933,1.0,1.0,11.8959,0.9405,75894426.0399,0.9472878000494926
600028.SH,20230512,中国石化,中国石化,IND_石油加工,石油加工,0.05666666666666664,0.07498562305674017,1.0,1.0,11.9147,0.942,76014322.4476,0.9413895075476367
600028.SH,20230515,中国石化,中国石化,IND_石油加工,石油加工,0.03571428571428559,0.03148747615704495,1.0,1.0,11.9898,0.9479,76493908.0781,0.8845199208116803
600028.SH,20230516,中国石化,中国石化,IND_石油加工,石油加工,0.05601317957166385,0.0558496598236955,1.0,1.0,12.0462,0.9524,76853597.3011,0.9200309329373917
600028.SH,20230517,中国石化,中国石化,IND_石油加工,石油加工,0.057377049180328044,0.06844495523149496,1.0,1.0,12.1214,0.9583,77333182.9317,0.934711705023509
600028.SH,20230518,中国石化,中国石化,IND_石油加工,石油加工,0.03779527559055107,0.07027139867112198,1.0,1.0,12.3845,0.9791,79011732.6387,0.9366604800791882
600028.SH,20230519,中国石化,中国石化,IND_石油加工,石油加工,0.012638230647709303,0.05310813979794127,1.0,1.0,12.0462,0.9524,76853597.3011,0.916687701064093
600028.SH,20230522,中国石化,中国石化,IND_石油加工,石油加工,0.006369426751592355,0.029131543222318035,1.0,1.0,11.8771,0.939,75774529.6323,0.8805617421430338
600028.SH,20230523,中国石化,中国石化,IND_石油加工,石油加工,-0.017350157728706628,0.014931725344107138,1.0,1.0,11.7079,0.9256,74695461.9635,0.8537119524870082
600028.SH,20230524,中国石化,中国石化,IND_石油加工,石油加工,-0.025599999999999956,0.003361035878458818,1.0,1.0,11.4448,0.9048,73016912.2564,0.8301101212571146
600028.SH,20230525,中国石化,中国石化,IND_石油加工,石油加工,-0.03639240506329122,-0.015779746176639353,1.0,1.0,11.4448,0.9048,73016912.2564,0.7823867854491462
600028.SH,20230526,中国石化,中国石化,IND_石油加工,石油加工,-0.05359877488514542,-0.03083699343816748,1.0,1.0,11.614,0.9182,74095979.9252,0.7537701064093046
600028.SH,20230529,中国石化,中国石化,IND_石油加工,石油加工,0.0,0.026620320457299673,1.0,1.0,12.2341,0.9672,78052561.3775,0.8761358574610245
600028.SH,20230530,中国石化,中国石化,IND_石油加工,石油加工,-0.02124430955993928,0.0223031931865455,1.0,1.0,12.1214,0.9583,77333182.9317,0.8679769858945806
600028.SH,20230531,中国石化,中国石化,IND_石油加工,石油加工,-0.05216095380029806,0.01670524071738866,1.0,1.0,11.9522,0.945,76254115.2629,0.8574882454837911
600028.SH,20230601,中国石化,中国石化,IND_石油加工,石油加工,-0.03286080671290448,0.038573828750280925,1.0,1.0,12.1965,0.9643,77812768.5623,0.8956149467953477
600028.SH,20230602,中国石化,中国石化,IND_石油加工,石油加工,-0.015249774361697832,0.03748306238790189,1.0,1.0,12.1965,0.9643,77812768.5623,0.8938913635238802
600028.SH,20230605,中国石化,中国石化,IND_石油加工,石油加工,-0.046516999597379316,0.02403491648023348,1.0,1.0,12.3469,0.9762,78771939.8234,0.8714674585498638
600028.SH,20230606,中国石化,中国石化,IND_石油加工,石油加工,-0.03825265766231356,0.030072824773113016,1.0,1.0,12.3093,0.9732,78532147.0081,0.8822593417470923
600028.SH,20230607,中国石化,中国石化,IND_石油加工,石油加工,0.010741911219851463,0.07151958319736251,1.0,1.0,12.2905,0.9717,78412250.6005,0.9378557287800049
600028.SH,20230608,中国石化,中国石化,IND_石油加工,石油加工,0.05363194787458303,0.10089154785005239,1.0,1.0,12.5348,0.991,79970903.8999,0.9608685968819599
600028.SH,20230609,中国石化,中国石化,IND_石油加工,石油加工,0.06931889953397041,0.10239302464302336,1.0,1.0,12.7415,1.0074,81289764.384,0.9618906211333829
600028.SH,20230612,中国石化,中国石化,IND_石油加工,石油加工,0.03753825257211352,0.08790774314176286,1.0,1.0,12.4409,0.9836,79371421.8617,0.9520254887404107
600028.SH,20230613,中国石化,中国石化,IND_石油加工,石油加工,0.02488266345929091,0.07187851678066859,1.0,1.0,12.3469,0.9762,78771939.8234,0.938210838901262
600028.SH,20230614,中国石化,中国石化,IND_石油加工,石油加工,0.020077071085466747,0.06066912133525959,1.0,1.0,12.3657,0.9776,78891836.2311,0.9262323682256868
600028.SH,20230615,中国石化,中国石化,IND_石油加工,石油加工,-0.010697770237021675,0.014820250670183444,1.0,1.0,12.2529,0.9687,78172457.7852,0.8534521158129176
600028.SH,20230616,中国石化,中国石化,IND_石油加工,石油加工,0.015523004432265397,0.027851997890535718,1.0,1.0,12.2341,0.9672,78052561.3775,0.8785090324177184
600028.SH,20230619,中国石化,中国石化,IND_石油加工,石油加工,0.025238093548924923,0.06219469713310599,1.0,1.0,12.1778,0.9628,77692872.1546,0.9278866617173966
600028.SH,20230620,中国石化,中国石化,IND_石油加工,石油加工,0.014368696564031502,0.04122051367871293,1.0,1.0,11.8771,0.939,75774529.6323,0.8997723335807968
600028.SH,20230621,中国石化,中国石化,IND_石油加工,石油加工,0.051319349441961704,0.07392542702816352,1.0,1.0,11.6704,0.9502,74455669.1482,0.9403241771838654
600028.SH,20230626,中国石化,中国石化,IND_石油加工,石油加工,0.027618108069679126,0.057162294870677144,1.0,1.0,11.4073,0.9288,72777119.4411,0.9217458549863895
600028.SH,20230627,中国石化,中国石化,IND_石油加工,石油加工,0.037677164740855806,0.05838930956330601,1.0,1.0,11.6891,0.9517,74575565.5558,0.9233741648106905
600028.SH,20230628,中国石化,中国石化,IND_石油加工,石油加工,0.0009132531594344684,0.01565680962273741,1.0,1.0,11.8771,0.967,75774529.6323,0.8553316010888394
600028.SH,20230629,中国石化,中国石化,IND_石油加工,石油加工,0.007027162492098116,0.024480646992111943,1.0,1.0,11.8395,0.964,75534736.817,0.8723595644642415
600028.SH,20230630,中国石化,中国石化,IND_石油加工,石油加工,0.031003999694290796,0.03150437076138868,1.0,1.0,11.9522,0.9731,76254115.2629,0.884554565701559
600028.SH,20230703,中国石化,中国石化,IND_石油加工,石油加工,0.03743770425838866,0.023785998706070677,1.0,1.0,12.2717,0.9992,78292354.1928,0.8709564464241524
600028.SH,20230704,中国石化,中国石化,IND_石油加工,石油加工,0.03267152797542505,0.03502286289109724,1.0,1.0,12.2153,0.9946,77932664.9699,0.8898985399653551
600028.SH,20230705,中国石化,中国石化,IND_石油加工,石油加工,0.016958380595061495,0.020210992227956415,1.0,1.0,12.1778,0.9915,77692872.1546,0.8639235337787676
600028.SH,20230706,中国石化,中国石化,IND_石油加工,石油加工,0.02163776924198957,0.02873231378830632,1.0,1.0,12.1965,0.993,77812768.5623,0.8798688443454591
600028.SH,20230707,中国石化,中国石化,IND_石油加工,石油加工,0.03265938175655925,0.04136268082271477,1.0,1.0,12.3093,1.0022,78532147.0081,0.9000148478099481
600028.SH,20230710,中国石化,中国石化,IND_石油加工,石油加工,-0.004471776850428211,0.01001124119891661,1.0,1.0,12.1026,0.9854,77213286.524,0.8436995793120514
600028.SH,20230711,中国石化,中国石化,IND_石油加工,石油加工,-0.019102643593934987,-0.009116761898059322,1.0,1.0,12.1214,0.9869,77333182.9317,0.7959156149467954
600028.SH,20230712,中国石化,中国石化,IND_石油加工,石油加工,0.009277426058845073,0.02059803144720962,1.0,1.0,12.1778,0.9915,77692872.1546,0.8646943825785697
600028.SH,20230713,中国石化,中国石化,IND_石油加工,石油加工,0.04363784428351214,0.04307575081402848,1.0,1.0,12.4972,1.0175,79731111.0846,0.9027777777777778
600028.SH,20230714,中国石化,中国石化,IND_石油加工,石油加工,0.04361876367297146,0.04120871264404857,1.0,1.0,12.516,1.019,79851007.4922,0.8997376886909181
600028.SH,20230717,中国石化,中国石化,IND_石油加工,石油加工,0.03740846391309449,0.05912425513848052,1.0,1.0,12.3281,1.0037,78652043.4158,0.9242662707250681
600028.SH,20230718,中国石化,中国石化,IND_石油加工,石油加工,0.027915113446241424,0.06224297854592875,1.0,1.0,12.1965,0.993,77812768.5623,0.9279299678297451
600028.SH,20230719,中国石化,中国石化,IND_石油加工,石油加工,0.039038688369898544,0.05599725501603148,1.0,1.0,12.2717,0.9992,78292354.1928,0.9202388022766641
600028.SH,20230720,中国石化,中国石化,IND_石油加工,石油加工,0.03924010320083848,0.055096825150957374,1.0,1.0,11.971,0.9747,76374011.6705,0.9191474882454838
600028.SH,20230721,中国石化,中国石化,IND_石油加工,石油加工,0.024154589371980784,0.028039342952724478,1.0,1.0,11.9522,0.9731,76254115.2629,0.878794852759218
600028.SH,20230724,中国石化,中国石化,IND_石油加工,石油加工,0.047775947281713416,0.04325096367857606,1.0,1.0,11.9522,0.9731,76254115.2629,0.9030895817866864
600028.SH,20230725,中国石化,中国石化,IND_石油加工,石油加工,0.03858520900321549,0.009959969330864293,1.0,1.0,12.1402,0.9884,77453079.3393,0.8435090324177184
600028.SH,20230726,中国石化,中国石化,IND_石油加工,石油加工,-0.007911392405063444,-0.03406923674527984,1.0,1.0,11.7831,0.9594,75175047.594,0.7485473892600841
600028.SH,20230727,中国石化,中国石化,IND_石油加工,石油加工,-0.01111111111111096,-0.04502158457065286,1.0,1.0,11.7079,0.9533,74695461.9635,0.7301682751794111
600028.SH,20230728,中国石化,中国石化,IND_石油加工,石油加工,-0.01572327044025168,-0.07789147222332482,1.0,1.0,11.7643,0.9578,75055151.1864,0.6902746844840386
600028.SH,20230731,中国石化,中国石化,IND_石油加工,石油加工,-0.050535987748851374,-0.09744730877864316,1.0,1.0,11.6516,0.9487,74335772.7405,0.6751262063845583
600028.SH,20230801,中国石化,中国石化,IND_石油加工,石油加工,-0.03538461538461546,-0.07806174644521457,1.0,1.0,11.7831,0.9594,75175047.594,0.6901447661469934
600028.SH,20230802,中国石化,中国石化,IND_石油加工,石油加工,-0.06944444444444442,-0.10932631614454968,1.0,1.0,11.3321,0.9227,72297533.8105,0.669210591437763
600028.SH,20230803,中国石化,中国石化,IND_石油加工,石油加工,-0.07704160246533132,-0.13454567621976632,1.0,1.0,11.2569,0.9165,71817948.18,0.6603934669636229
600028.SH,20230804,中国石化,中国石化,IND_石油加工,石油加工,-0.07633587786259532,-0.14032758458727668,1.0,1.0,11.3697,0.9257,72537326.6258,0.6588777530314279
600028.SH,20230807,中国石化,中国石化,IND_石油加工,石油加工,-0.04813664596273293,-0.10058957695513981,1.0,1.0,11.52,0.938,73496497.887,0.6734112843355605
600028.SH,20230808,中国石化,中国石化,IND_石油加工,石油加工,-0.046511627906976716,-0.09131922624953226,1.0,1.0,11.5576,0.941,73736290.7023,0.6789544667161593
600028.SH,20230809,中国石化,中国石化,IND_石油加工,石油加工,-0.054012345679012363,-0.09988101769006341,1.0,1.0,11.52,0.938,73496497.887,0.6737923781242267
600028.SH,20230810,中国石化,中国石化,IND_石油加工,石油加工,-0.06766917293233077,-0.10028891964815012,1.0,1.0,11.6516,0.9487,74335772.7405,0.6735931700074239
600028.SH,20230811,中国石化,中国石化,IND_石油加工,石油加工,-0.08708708708708701,-0.09531298948593925,1.0,1.0,11.426,0.9303,72897015.8488,0.6763127938629052
600028.SH,20230814,中国石化,中国石化,IND_石油加工,石油加工,-0.07012195121951215,-0.08142711376719958,1.0,1.0,11.4636,0.9334,73136808.6641,0.686957436278149
600028.SH,20230815,中国石化,中国石化,IND_石油加工,石油加工,-0.04930662557781207,-0.06316488866706416,1.0,1.0,11.5952,0.9441,73976083.5176,0.7058822073744123
600028.SH,20230816,中国石化,中国石化,IND_石油加工,石油加工,-0.07044410413476254,-0.07588833254627936,1.0,1.0,11.4073,0.9288,72777119.4411,0.6922061370947785
600028.SH,20230817,中国石化,中国石化,IND_石油加工,石油加工,-0.03924646781789631,-0.05106446505188944,1.0,1.0,11.5012,0.9364,73376601.4794,0.7210047018064836
600028.SH,20230818,中国石化,中国石化,IND_石油加工,石油加工,-0.045597484276729494,-0.04491486163968117,1.0,1.0,11.4073,0.9288,72777119.4411,0.7303155159613957
600028.SH,20230821,中国石化,中国石化,IND_石油加工,石油加工,-0.05031446540880502,-0.0403504246116817,1.0,1.0,11.3509,0.9242,72417430.2182,0.7377295223954468
600028.SH,20230822,中国石化,中国石化,IND_石油加工,石油加工,-0.04024767801857576,-0.007440935756049982,1.0,1.0,11.6516,0.9487,74335772.7405,0.7995100222717149
600028.SH,20230823,中国石化,中国石化,IND_石油加工,石油加工,-0.012759170653907415,0.0319557176421279,1.0,1.0,11.6328,0.9471,74215876.3329,0.8854466716159366
600028.SH,20230824,中国石化,中国石化,IND_石油加工,石油加工,-0.014446227929374111,0.022291405258563546,1.0,1.0,11.5388,0.9395,73616394.2946,0.8679510022271715
600028.SH,20230825,中国石化,中国石化,IND_石油加工,石油加工,-0.015974440894568676,0.04511179854005842,1.0,1.0,11.5764,0.9425,73856187.1099,0.9058611729769859
600028.SH,20230828,中国石化,中国石化,IND_石油加工,石油加工,0.0,0.05094779504848368,1.0,1.0,12.8424,0.9332,74335772.7405,0.9139161098737936
600028.SH,20230829,中国石化,中国石化,IND_石油加工,石油加工,-0.027113237639553422,0.01698155546412805,1.0,1.0,12.6353,0.9182,73136808.6641,0.8579472902746845
600028.SH,20230830,中国石化,中国石化,IND_石油加工,石油加工,0.008291873963515828,0.045741060901095976,1.0,1.0,12.5939,0.9151,72897015.8488,0.9068139074486514
600028.SH,20230831,中国石化,中国石化,IND_石油加工,石油加工,0.013355592654424209,0.06427700263281255,1.0,1.0,12.5731,0.9136,72777119.4411,0.9301039346696363
600028.SH,20230901,中国石化,中国石化,IND_石油加工,石油加工,0.009917355371900971,0.0539329973610293,1.0,1.0,12.656,0.9197,73256705.0717,0.9177183865379857
600028.SH,20230904,中国石化,中国石化,IND_石油加工,石油加工,0.027732463295269127,0.04941173683741018,1.0,1.0,13.0496,0.9483,75534736.817,0.9118893838158871
600028.SH,20230905,中国石化,中国石化,IND_石油加工,石油加工,0.03089430894308931,0.05733947032510922,1.0,1.0,13.1324,0.9543,76014322.4476,0.9219710467706014
600028.SH,20230906,中国石化,中国石化,IND_石油加工,石油加工,0.029363784665578985,0.05574434990302812,1.0,1.0,13.0703,0.9498,75654633.2246,0.9198750309329373
600028.SH,20230907,中国石化,中国石化,IND_石油加工,石油加工,0.01774193548387082,0.053980672262820995,1.0,1.0,13.0703,0.9498,75654633.2246,0.9178049987626825
600028.SH,20230908,中国石化,中国石化,IND_石油加工,石油加工,0.024671052631578982,0.04371773816807201,1.0,1.0,12.9046,0.9377,74695461.9635,0.9038084632516704
600028.SH,20230911,中国石化,中国石化,IND_石油加工,石油加工,0.026229508196721207,0.03137326560345677,1.0,1.0,12.9632,0.942,75034688.4984,0.8843207126948776
600028.SH,20230912,中国石化,中国石化,IND_石油加工,石油加工,0.01620745542949753,0.021947346618851227,1.0,1.0,12.9839,0.9435,75154552.218,0.8673014105419451
600028.SH,20230913,中国石化,中国石化,IND_石油加工,石油加工,0.03624382207578236,0.0387206578489343,1.0,1.0,13.0253,0.9465,75394279.6573,0.8958141549121504
600028.SH,20230914,中国石化,中国石化,IND_石油加工,石油加工,0.034313725490195957,0.03648601946930263,1.0,1.0,13.1081,0.9525,75873734.5359,0.8922543924771096
600028.SH,20230915,中国石化,中国石化,IND_石油加工,石油加工,0.025854773137219178,0.022903880009112143,1.0,1.0,12.6111,0.9368,72997005.2644,0.8691808958178668
600028.SH,20230918,中国石化,中国石化,IND_石油加工,石油加工,0.01740722013035567,-0.005544554102311361,1.0,1.0,12.4455,0.9245,72038095.5072,0.8032949764909676
600028.SH,20230919,中国石化,中国石化,IND_石油加工,石油加工,0.014239938783806583,-0.0012046273775916383,1.0,1.0,12.7354,0.9461,73716187.5823,0.8123979213066073
600028.SH,20230920,中国石化,中国石化,IND_石油加工,石油加工,0.014226617534758068,-0.010304145505127815,1.0,1.0,12.7147,0.9445,73596323.8626,0.7932739420935412
600028.SH,20230921,中国石化,中国石化,IND_石油加工,石油加工,0.0191552193324529,0.013113704014394711,1.0,1.0,12.6733,0.9415,73356596.4234,0.8499529819351646
600028.SH,20230922,中国石化,中国石化,IND_石油加工,石油加工,0.03576482820367177,0.00935051444314472,1.0,1.0,12.9217,0.9599,74794961.0591,0.8422878000494927
600028.SH,20230925,中国石化,中国石化,IND_石油加工,石油加工,0.01259076815163751,0.008236879556368315,1.0,1.0,12.7147,0.9445,73596323.8626,0.8398973026478594
600028.SH,20230926,中国石化,中国石化,IND_石油加工,石油加工,0.024161998160953102,0.030415144384369985,1.0,1.0,12.6525,0.9399,73236732.7037,0.8828223212076218
600028.SH,20230927,中国石化,中国石化,IND_石油加工,石油加工,0.03593955236497459,0.0368919250490517,1.0,1.0,12.7561,0.9476,73836051.3019,0.8929559514971541
600028.SH,20230928,中国石化,中国石化,IND_石油加工,石油加工,0.02248579194465039,0.023828973309546475,1.0,1.0,12.5697,0.9338,72757277.8251,0.8710690423162584
600028.SH,20231009,中国石化,中国石化,IND_石油加工,石油加工,0.01411847777161701,0.02702693747161311,1.0,1.0,12.549,0.9322,72637414.1055,0.8767594654788419
600028.SH,20231010,中国石化,中国石化,IND_石油加工,石油加工,-0.03756496091559103,-0.0007339675492794573,1.0,1.0,12.2798,0.9122,71079185.7501,0.8133939618906212
600028.SH,20231011,中国石化,中国石化,IND_石油加工,石油加工,-0.06460290326830087,-0.03691320408840715,1.0,1.0,12.0106,0.8922,69520957.3947,0.7435758475624845
600028.SH,20231012,中国石化,中国石化,IND_石油加工,石油加工,-0.0569148480003383,-0.03934520337001057,1.0,1.0,12.052,0.8953,69760684.834,0.7394531056669141
600028.SH,20231013,中国石化,中国石化,IND_石油加工,石油加工,-0.05205358433023699,-0.03428419330431154,1.0,1.0,12.1141,0.8999,70120275.9929,0.7482096015837664
600028.SH,20231016,中国石化,中国石化,IND_石油加工,石油加工,-0.03823968847581849,-0.017789797298568444,1.0,1.0,12.1348,0.9015,70240139.7126,0.7784459292254393
600028.SH,20231017,中国石化,中国石化,IND_石油加工,石油加工,-0.03468194402669578,-0.012101963825042139,1.0,1.0,12.2384,0.9092,70839458.3108,0.7897488245483791
600028.SH,20231018,中国石化,中国石化,IND_石油加工,石油加工,-0.037852285091955706,-0.012323592496726876,1.0,1.0,12.2177,0.9076,70719594.5911,0.7893157634248948
600028.SH,20231019,中国石化,中国石化,IND_石油加工,石油加工,-0.062044035052363666,-0.013476241766510189,1.0,1.0,11.9485,0.8876,69161366.2357,0.7868819599109131
600028.SH,20231020,中国石化,中国石化,IND_石油加工,石油加工,-0.08089349823616732,-0.02488375086211747,1.0,1.0,11.7828,0.8753,68202456.4786,0.7650730017322445
600028.SH,20231023,中国石化,中国石化,IND_石油加工,石油加工,-0.08374384236453203,-0.02607152107235744,1.0,1.0,11.555,0.8584,66883955.5625,0.7628730512249443
600028.SH,20231024,中国石化,中国石化,IND_石油加工,石油加工,-0.06655574043261214,-0.005945661998944307,1.0,1.0,11.6171,0.863,67243546.7214,0.8025760950259837
600028.SH,20231025,中国石化,中国石化,IND_石油加工,石油加工,-0.10894308943089437,-0.05129687202569477,1.0,1.0,11.3479,0.843,65685318.366,0.7205889631279386
600028.SH,20231026,中国石化,中国石化,IND_石油加工,石油加工,-0.09446254071661242,-0.04376872474064197,1.0,1.0,11.5136,0.8553,66644228.1232,0.7322469685721357
600028.SH,20231027,中国石化,中国石化,IND_石油加工,石油加工,-0.08496732026143794,-0.05258140559478974,1.0,1.0,10.7213,0.8401,67123683.0018,0.718787428854244
600028.SH,20231030,中国石化,中国石化,IND_石油加工,石油加工,-0.1362179487179488,-0.08258116788050907,1.0,1.0,10.3192,0.8086,64606544.8892,0.6860566691413017
600028.SH,20231031,中国石化,中国石化,IND_石油加工,石油加工,-0.11074918566775238,-0.0642235867075327,1.0,1.0,10.4532,0.8191,65445590.9267,0.7047389260084138
600028.SH,20231101,中国石化,中国石化,IND_石油加工,石油加工,-0.10474631751227503,-0.06787501388904982,1.0,1.0,10.4724,0.8206,65565454.6464,0.7005468943330859
600028.SH,20231102,中国石化,中国石化,IND_石油加工,石油加工,-0.10227272727272718,-0.06152875258402424,1.0,1.0,10.5872,0.8296,66284636.9642,0.7077183865379857
600028.SH,20231103,中国石化,中国石化,IND_石油加工,石油加工,-0.09225700164744666,-0.06427846066657783,1.0,1.0,10.549,0.8266,66044909.5249,0.7046869586735957
600028.SH,20231106,中国石化,中国石化,IND_石油加工,石油加工,-0.11386138613861374,-0.09674157824871787,1.0,1.0,10.2809,0.8056,64366817.4499,0.6755332838406335
600028.SH,20231107,中国石化,中国石化,IND_石油加工,石油加工,-0.09443507588532873,-0.07889901787687004,1.0,1.0,10.2809,0.8056,64366817.4499,0.6894172234595397
600028.SH,20231108,中国石化,中国石化,IND_石油加工,石油加工,-0.08448275862068977,-0.06274054560548015,1.0,1.0,10.1661,0.7966,63647635.132,0.7062892848304875
600028.SH,20231109,中国石化,中国石化,IND_石油加工,石油加工,-0.0721649484536081,-0.04108166878470698,1.0,1.0,10.3384,0.8101,64726408.6088,0.7364390002474636
600028.SH,20231110,中国石化,中国石化,IND_石油加工,石油加工,-0.07521367521367517,-0.04503905683069387,1.0,1.0,10.3575,0.8116,64846272.3285,0.7301249690670626
600028.SH,20231113,中国石化,中国石化,IND_石油加工,石油加工,-0.06313993174061439,-0.03848958933558655,1.0,1.0,10.5107,0.8236,65805182.0857,0.7407869339272457
600028.SH,20231114,中国石化,中国石化,IND_石油加工,石油加工,-0.0795262267343485,-0.05027629227740882,1.0,1.0,10.4149,0.8161,65205863.4874,0.7221999505073002
600028.SH,20231115,中国石化,中国石化,IND_石油加工,石油加工,-0.06271186440677967,-0.04647177927354218,1.0,1.0,10.5872,0.8296,66284636.9642,0.7279769858945806
600028.SH,20231116,中国石化,中国石化,IND_石油加工,石油加工,-0.05025996533795485,-0.051254498941953774,1.0,1.0,10.4915,0.8221,65685318.366,0.7206755753526355
600028.SH,20231117,中国石化,中国石化,IND_石油加工,石油加工,-0.04393673110720553,-0.04769699659305704,1.0,1.0,10.4149,0.8161,65205863.4874,0.7260888393961891
600028.SH,20231120,中国石化,中国石化,IND_石油加工,石油加工,-0.01612903225806439,-0.0308267367981937,1.0,1.0,10.5107,0.8236,65805182.0857,0.7538134125216531
600028.SH,20231121,中国石化,中国石化,IND_石油加工,石油加工,-0.019607843137254943,-0.03550150347050962,1.0,1.0,10.5298,0.8251,65925045.8053,0.7460009898539965
